id	label	text
210393681415507970	NEUTRAL	Hey, some jerk in a Nissan Juke is trying to jump the Tim's drive thru... Wait nevermind it is the @KGRedDeer Noob's parking on the lawn!
210907982505058304	NEGATIVE	Hey Toyota, built-in Bing searching is the opposite of a selling point
212250778402947072	POSITIVE	GM, BMW, Toyota, Audi, Mercedes, Honda, Jaguar have all agreed to put a Siri button on the steering wheel. Talk to Siri; screen stays dark.
209885850920681472	NEUTRAL	@LetsColourSA @expressoshow on the bonnet of the volvo #Duluxdogspotted
210394731786682371	NEUTRAL	@JotaSport the spare Zytec chassis or the mobile sponsorship on the Mazda
93759510740606976	NEGATIVE	Fed fines Wells Fargo $85 million for steering prime borrowers to more costly subprime loans http://1.usa.gov/qivQ1X
218272079181643776	NEGATIVE	Ed Mili ratchets up pressure by calling for criminal prosecutions in Barclays interest rate fixing scandal. Quite right to do so
208494523347767296	POSITIVE	TOYOTA 4 RUNNER SIDE STEPS 1984/89 (SF Bay Area) - $65: Side steps come complete and are in good shape $65. for... http://bit.ly/L1V7zm 
212876975419834368	NEGATIVE	I cannot stand any of Jennifer Lopez's new singles. It's like thaw same dance shit over and over again! Get some substance girl!
211211694045806596	NEUTRAL	Is the car ok? RT @ComplexMag: Lindsay Lohan is in the hospital after crashing her Porsche into an 18-wheeler. http://cmplx.it/JSzw98 
218312994738806784	NEGATIVE	"Stephen Barclay MP declares interest - he used to work for Barclays Bank and the FSA. Osborne says ""at least he didn't work for (Ed Balls)""."
223505194980343809	POSITIVE	my auntie bought a fiat 500, tryna relive her youth i swear
228917977842589696	NEGATIVE	Am i the only person at turner that gets pissed of by the black volkswagen ?? stupid effing car sounds like a lawn mower -.-
209080782189371392	NEUTRAL	1997 Honda Prelude Owners Manual Pdf Car Manual PDF Download Free. Owners, Repair, Service. http://dlvr.it/1ftfgw  #Auto #Car
214265791737102336	NEUTRAL	Pastor: I had to sacrifice 4 dis building! Who saw me wen I came 2 church? I came in my ML coz I sold my porsche!
223817569935704064	NEUTRAL	I'm @SoSaltLife I just got beat up over a parking space by a dude that had a SKIM sticker on his Fiat.
210496099717353472	NEUTRAL	AMR Racing Yamaha Rhino 700 660 450 UTV Side X Side Graphic Decal Kit - Mad H...: Why choose AMR Racing Graphics... http://amzn.to/zYm8kZ 
215398976881565696	NEGATIVE	bon jovi?2pac?bob marley?jo hisaishi?they r fake.sawayaka is real and only and spureme.
210409516712472579	POSITIVE	Aaaaa shaz just bumped into Rio Ferdinand at the Audi store #cute
211269187014893568	NEGATIVE	In 2010 Bank of America seized three properties that were not under their ownership, 'apparently' due to incorrect addresses.
210892395540267008	POSITIVE	2013 Nissan Altima begins hitting showrooms today: Nissan has just announced these days that… http://goo.gl/fb/y4KgJ 
218073869066584064	NEGATIVE	RT @tweetmeme ‘Lie-bor’ London: Duuuuude, where’s Barclays’ bonus? | Faisal Islam on Economics http://bit.ly/LRmPhu 
211579983372623872	POSITIVE	Kiyonari gives Honda TT Legends their first podium finish! 3rd place.
209438992528191488	POSITIVE	Chrysler Takes the Test Drive Out of the Dealership: We want to link it to our other marketing activities, socia... http://bit.ly/NxcuIc 
212265517212372992	POSITIVE	The Nissan LEAF is getting a big brother! What do you think? http://fb.socialmng.com/7lo 
228039409558233090	NEUTRAL	#Vw Volkswagen/Vehicle chat • Roof racks on Vw's: Yeah agreed. It looks fine on an old car to depict the Times b... http://vdub.in/PZQvci 
210998317293895680	POSITIVE	On the way to ferrari world, Abu Dhabi
211905033552396288	POSITIVE	I bloody hate to see my team get slaughtered like this... But Ferrari forever !!! @alo_oficial @InsideFerrari @alonsofanpage
209631863382347776	NEGATIVE	"""Dear Fans, Enjoy Madonna's concert. Love, the Apartheid Family"" #fb http://twitter.com/MediaMasses/status/209631010302853120/photo/1pic.twitter.com/h9NZ9FvI "
223699357696929794	NEUTRAL	Who would have imagined a Chennai - Surat bus journey in 31 hours. #Volvo #Highways #Infra
215944756478488576	NEUTRAL	New Coupe Added: 1999 Porsche 911: We've just added a Coupe to our inventory and it is available for purchase no... http://bit.ly/PDihNt 
217279086211502085	NEUTRAL	CorkSport Adds Mazdaspeed 3 and Mazda 3 Lower Arm Brace to ... http://bit.ly/MSQ9Sd 
214729586901123072	NEUTRAL	Motorsports: Mazda Skyactiv-D diesel to power Dempsey Racing LMP2 challenger at Le Mans http://bit.ly/NGbtRY  #Autoblog
210137197326766081	NEUTRAL	"""I like sports cars but that doesn't mean I want to push a Ferrari through my vagina."" ""Shotgun!"" lol Barney"
215430450917810179	NEUTRAL	[OF INTEREST] Auto 24 v Jaguar Land Rover France SAS (Competition) [2012] EUECJ C-158/11 (14 June 2012): http://bit.ly/NRQWKd 
93566114218508290	NEGATIVE	Money and Power: How Goldman Sachs Came to Rule the World by William Cohan http://bit.ly/jLqNxm
218070592769884162	NEGATIVE	Here's a look at why Barclays coughed up nearly a half billion dollars for Lie-bor: http://on.mktw.net/Lgodtm 
210912090817429505	POSITIVE	toyota half time show
208512667906879488	NEUTRAL	2005 KIA SORENTO $134 MONTHLY (we want to help today%!,&amp; s) http://ow.ly/1kalKi 
210359382213541888	NEGATIVE	Street Marketing Cierra Bankia -> http://www.youtube.com/watch?v=NjZwwM-voKU … #CierraBankia #APorRato @15MpaRato
228853549113692160	NEUTRAL	...and after! http://yfrog.com/h2z7qtlj  ( @Subaru_USA) #100000 #Love (Happened as I'm driving home to Pittsburgh for 30th birthday!)
217981124280975360	NEGATIVE	In a rare stroke of irony the latest LIBOR rate just tweeted by the BBA. It's 0.90. Don't worry I rang #Barclays traders to get it earlier!
215857221345619968	NEUTRAL	Night out in hotel Volvo with @mj_godden, cheeky little nandos And a few savanna's #dontgettopissed!!! pic.twitter.com/uIG7WKmj
213379134276124672	NEUTRAL	RT @DaniellePeazer: @EleanorJCalder how was your driving lesson babe? Will u be cruising around in Louis Porsche anytime soon?? xx / i want
229944473105354752	NEUTRAL	Spotted some old footage of Colin McRae taking the hairpin through Penmachno North in the Subaru #CambrianRally
218383333229465600	NEGATIVE	UK rioters were imprisoned 4stealing bottles of water!? #Barclays bosses slapped on wrist for manipulation of trillion-pound markets? CUNTS
211971110617616384	NEUTRAL	Check out tonight's Crews Subaru STH of the Game! http://fb.me/1lELP1EhX 
208774249849163776	POSITIVE	Auto News Civic propels American Honda to 48% gain (autonews): Share With Friends: | | In... http://feedzil.la/JGpZXp  http://www.stgf.co.uk 
215069744989081601	POSITIVE	The Tent Event is ON at Button Chrysler Jeep Dodge RAM! Join us this Friday & Saturday 9AM to 6PM, as Financial... http://fb.me/1YSDUOIR7 
212640802545995778	POSITIVE	I uploaded a @YouTube video http://youtu.be/ZdxwOqyv6UE?a  2012 Nissan Sentra TILTON NH
211227070775300099	NEUTRAL	Seeing this pic of @LindsayLohan's crashed Porsche we have to ask if she'd be better off in a limo than a sports car http://aol.it/LKtUzH 
211767514923929600	POSITIVE	Fiat Colors the Night at BravoBravo!
218373824717135872	NEGATIVE	""" @SkyNewsBreak: Barclays shares close down 15.5% and RBS shares down 11.4% today"" *cries forever*"
211278672961880064	POSITIVE	"""how to clean aluminum wheels on BMW?"" http://aolanswers.com/qp/518516033897864?ta …"
208351360838672384	NEGATIVE	Justin Bieber knocked himself unconscious running into a glass wall proving you don't need stupefy charms when you have stupidity!
210557265260974080	POSITIVE	My brother make hella fuckin $ so he has a Audi he bout to buy him a new 1 so I told him give me his old 1 unroll ... http://tmi.me/reISE 
208677457912545280	NEGATIVE	Justin Bieber hits glass wall, suffers mild concussion - WKYC http://jmp.io/ITG 
211513793073774592	NEGATIVE	Need to find a close Bank of America
223272062972723200	NEUTRAL	I-75 Chrysler Frwy NORTHBOUND from I-696 Reuther Frwy (#61) to M-59 (#77)- Jam Factor: 1- Incidents: 0 () #Detroit #traffic
211817901093699584	NEUTRAL	Lexus LS 460L sold by speedy! http://ow.ly/i/GCdg 
211293973787066369	POSITIVE	#sulitFeeds BMW 320 2008 M Sport Mags BEST BUY!! http://bit.ly/LFJlqw 
106775383508131840	NEGATIVE	Hackers Use Google to Uncover Social Security Numbers of 43,000 Yale Students http://tblz.us/6cCe4  via @theblaze
215650207281577984	NEGATIVE	Just wanted to say my name is jennifer lopez! but im not like the legit jennifer lopez lol
216613081093128193	POSITIVE	Before and after! #knob #titanium #350z #nissan #car #shiftknob #neochrome #blox http://instagr.am/p/MOmAJAQVq1/ 
220978042917490688	NEUTRAL	I'd like to know why the dentist I work for and the one next door are so cheap? they're dentist and they drive a Honda and a Mazda -__-
213376894513594369	POSITIVE	WantAnR8 Took a drive to Audi of Huntington! YES I #WantAnR8!
210895984690073600	NEUTRAL	Ferrari Embroidered Patches F1 Formula Racing Sports http://motorspatches.com/index.php?main_page=product_info&cPath=8&products_id=34 …
208918420677337089	POSITIVE	RT @wallacetrudy: This Car Rental service at Bali provides a very satisfying with cheap price car rental Toyota Alphard http://www.jayamertha.com/toyota-alphard-rental-bali.html …
220922560664190976	NEUTRAL	2003 Subaru Forester 2.5 X - Used Cars For Sale Blythewood, SC Blythewood Motors http://fb.me/UIzMZend 
218462043504775168	NEGATIVE	RT @morelikewater: #HSBC #RBS #UBS #Lloyds #Citygroup and #Barclays ALL IN IT TOGETHER. //rolling in it together - tax payers money & fraud
218258825298460672	NEGATIVE	@eiohel Bankers do deal to avoid Criminal Charges in #Barclays banking conspiracy. Disgusting! http://dealbook.nytimes.com/2012/06/27/barclays-said-to-settle-regulatory-claims-over-benchmark-manipulation/ …
209436413001871361	NEUTRAL	@VandyBaseball Gomez has got more 'clutch' in him than a 62 Volkswagen Bug. #INITTOWINIT
211465202061934593	POSITIVE	yeah, 'beside the ferrari f12 the veyron looks like hand soap', nice association:)
211910435828535296	POSITIVE	@Aimipassbowen Is that what your telling people ? you've got a BMW. Yea right
211722262548709377	NEUTRAL	I love the cop cars keeping up with the Shelby cobra in the maroon 5 video. Almost as good ad the bus and the Bentley in doomsday.
225765450859028480	NEGATIVE	My mom got ANOTHER new car, while I'm just out and about in my 1995 Subaru Shitpile. #forealz?!
208571350401548289	NEGATIVE	RT @serhat_therock: #WhatTurnsMeOff justin bieber lol
212916515132030977	NEUTRAL	""" @Jalopnik: Volkswagen's Little Vader Has To Have Open-Heart Surgery http://jalo.ps/IOE9 "" Lets hope the force is truly strong with this one"
222379540226379777	POSITIVE	Man who holds world record for High Mileage Vehicle approaches 3 million miles in his '66 Volvo http://on-msn.com/LCrVSR 
219295246218039296	NEGATIVE	I feel like the Brooklyn Nets are Wack. Nothing good ever came from NJ and that includes bon jovi
217378969358569472	NEUTRAL	Check out this great item: 1994-1997 VOLVO 850 WAGON BRAKE PEDAL LEVER BRACKET TAIL LIGHT SWITCH OEM http://froo.co/3BTSjIl00s 
209787220427677696	POSITIVE	copping this fresh audi a4 by the end of this month cant wait.
211923500359880706	NEGATIVE	Workers should have the right to join unions without intimidation. That's not the case at Nissan in Canton, MS. #UAW http://reut.rs/LBy684 
228905864680050690	NEUTRAL	Click [ @MazdaUSA] for a link to watch an on-car live stream @RolexSeries @IMS #BrickyardGrandPrix #RX8 #Mazda #Rotary
212668015186153472	NEUTRAL	Man u gotta know how to contort if you 6'2 and wanna lay down in a toyota echo #me
218257743168020480	NEGATIVE	My dad's midlife crisis is worse than any other in the way that he just acts like a girl on My Super Sweet 16 who got a Lexus, not a Benz.
233604353376808962	NEUTRAL	Lesbians and Subaru's. The world now knows...http://lesbiansandsubarus.tumblr.com/  Thanks @KevinFrasure!
211271190331924480	POSITIVE	Toyota, Honda top Best Family Cars list: 2: Chevrolet Malibu. Spacious and refined were two adjectives rarely us... http://bit.ly/dJVd9Q 
208664350691561473	NEGATIVE	The @coldplay singalong at the Emirates is getting louder, might have to shut the windows soon its drowning out the sirens
210533353529675776	NEUTRAL	#WelcomeToToronto where a Honda Civic is a tamil nigguh's wife.
225256857424502784	NEGATIVE	Senate Committee said that regulators should consider whether to pull HSBC's charter, in response to lax controls over money laundering
214300197864476672	NEUTRAL	#WEC #LeMans No.2 pit stop after McNish crashes in the Porsche curves, front damaged, Safety Car
87679465001459712	NEGATIVE	RT @charlesornstein: RT @pharmalot: 3 Harvard Psychiatrists Disciplined Over Conflicts of Interest ... their mea culpa: http://bit.ly/kPOHSn 
220780956783607808	POSITIVE	Volkswagen agrees to buy rest of Porsche for $5.6bn » http://www.bbc.co.uk/news/business-18718087 …
218315733631897601	NEGATIVE	"#Barclays - what a mess. ""Growth for the sake of growth is the ideology of the cancer cell"" [Edward Abbey]"
214108137358245889	NEUTRAL	My theory that only beautiful, nerdy girls drive beat-up old Volvo wagons has yet to be disproven.
217964141871247360	NEGATIVE	#Barclays FSA fine is the biggest the City regulator has ever given out.
211708375203971072	NEGATIVE	Independent Foreclosure Review, Fannie, Freddie, Wells Fargo, Bank of America, Chase. I bet exec emails would be good reading. #Anonymous
210438247690674176	POSITIVE	@GabbyRobinson_ @KellyWortham1 whatever you do don't get a mustang! gas is gone soooo fast!! Get a Honda or a scion gabs!
218082798731407361	POSITIVE	Just picked up this ol' gal. I wonder what year she is. #pristine #vw @ Volkswagen Canada http://instagr.am/p/MZCPdZPkug/ 
210902188032135170	NEGATIVE	Lol! #tru « @roywoodjr Dear Toyota....I seriously doubt there will ever be a reason for me to drive (cont) http://tl.gd/ho96v6 
225281776304652289	NEGATIVE	Is there anyone in the banking world that isn't corrupt? #Hsbc
211897580295176195	NEUTRAL	Soulja Boy – Red Bentley f. Curren$y http://bit.ly/KdujO6 
209618278061064193	NEUTRAL	Gotta call Albany Honda wen I get outta class to check on my Lola
209030567990267905	NEGATIVE	EPA stalls on plans to cap Ford toxins in Ringwood - http://NorthJersey.com  http://aha.to/LY9HbR 
214045739188367362	NEUTRAL	MX GP: Frossard operation a success as Monster Energy Yamaha begins to re-form http://bit.ly/Mxi262 
210447884108304386	NEGATIVE	AIG, Bank of America and GE each pay their auditors more than $100 million a year http://bloomberg.com/news/2012-05-11/auditor-pay-more-outrageous-than-ceo-pay-.html …
208975224379686913	NEGATIVE	No offense, but I prefer the old lady gaga!!! like the one back in 2008 :( I find her really weird now...
217761737359884289	NEGATIVE	financial business news http://bit.ly/LexAtz  ;O Financial Business Review: Citigroup Value MAY Fall, KeyBank ACQUIRING HSBC Branches
210817567948931073	NEUTRAL	#IKEA Honda Fit EV gets top 118 MPGe rating from EPA, but you can't buy one: Honda Fit EV gets t... http://bit.ly/K1Kpdi 
219890526982377473	POSITIVE	@elsi_li @tomblumberg hahahahahaha!!! This made my day. It's good luck mind. Get a lottery ticket quick! And if u win buy me a fiat 500 xx
209801921459003394	NEUTRAL	Looking for a new or used car? Audi Cars go to eBay, it has the best prices. Try it. http://bit.ly/ddRbhc 
215826875560370176	POSITIVE	"""Most rappers want to get their hands on the new chrysler 300....eminem has 300 chryslers! ."" Lmao."
212229756568076288	POSITIVE	@Audi that for an r8 pic.twitter.com/dBxFNOCW
209391638152347649	NEGATIVE	"""Madonna & Britney Last Legends"". On what planet do you live? Never heard of Lady Legend Gaga?"
