ID;START;LEN;Entity;Sentence;URL;LABEL
116;5;2;Német Tamás;Az ünnepi szenátusülésen dr. Német Tamás akadémikus mondott köszöntőt, aki hangsúlyozta: aki a fejlődés, az előrelépés és az önképzés fontosságára hívta fel a hallgatók figyelmét.;http://www.heol.hu/heves/kozelet/elismeresek-atadasaval-kezdodott-az-uj-tanev-326230;SEM
117;5;2;Magda Sándor;A jeles alkalomból dr. Magda Sándor rektor Honoris Causa doktori címet adományozott dr. Csáki Csaba akadémikusnak példamutató munkássága és a KRF-nek nyújtott szakmai segítsége elismeréseként.;http://www.heol.hu/heves/kozelet/elismeresek-atadasaval-kezdodott-az-uj-tanev-326230;SEM
119;15;2;Csáki Csaba;A jeles alkalomból dr. Magda Sándor rektor Honoris Causa doktori címet adományozott dr. Csáki Csaba akadémikusnak példamutató munkássága és a KRF-nek nyújtott szakmai segítsége elismeréseként.;http://www.heol.hu/heves/kozelet/elismeresek-atadasaval-kezdodott-az-uj-tanev-326230;POZ
120;8;2;Dorsánszki Zsoltnak;Az intézmény szenátusa főiskolai docens címet adományozott Dorsánszki Zsoltnak, a gyöngyösi Városgondozási Zrt. vezetőjének.;http://www.heol.hu/heves/kozelet/elismeresek-atadasaval-kezdodott-az-uj-tanev-326230;POZ
121;7;2;Magda Sándor;Az ünnepségen elhangzott, hogy dr. Magda Sándor a Szent István Egyetem alapításának 10. évfordulója alkalmából átvehette a Lancea Regis ezüstérmet.;http://www.heol.hu/heves/kozelet/elismeresek-atadasaval-kezdodott-az-uj-tanev-326230;POZ
123;1;2;Szegedi Csanád;Szegedi Csanád, a Jobbik európai parlamenti képviselője sajtótájékoztatón fejtette ki: pártja elsőként Miskolcon szeretne létrehozni egy minta közrendvédelmi telepet.;http://www.heol.hu/heves/kozelet/vedelmi-telepek-romaknak-megoldas-vagy-abszurditas-325560;SEM
125;1;2;Sipos Jenő;Sipos Jenő közleménye szerint különösen nagy értékre elkövetett adócsalást, és munkáltatással összefüggésben elkövetett adócsalást tárt fel a VPOP Észak-alföldi Regionális Nyomozó Hivatala egy szolnoki székhelyű cégnél.;http://hvg.hu/itthon/20100828_ketszazmillios_adocsalas_szolnokon;SEM
126;1;3;Szűcs Somlyó Mária;"Szűcs Somlyó Mária ezzel kapcsolatban azt mondta: Tarlós István Budapest-programja a rendre és a stabilitásra épül, de a fejlesztések is nagyon fontosak, ""különösen abban az esetben, ha Demszky Gábor és a szocialisták hagytak valamit a kasszában"".";http://atv.hu/belfold/20100822_tarlos_embere_visszauzent_demszkynek_nem_tudjak_hagyott_e_valamit_a_kasszaban;SEM
127;9;2;Tarlós István;"Szűcs Somlyó Mária ezzel kapcsolatban azt mondta: Tarlós István Budapest-programja a rendre és a stabilitásra épül, de a fejlesztések is nagyon fontosak, ""különösen abban az esetben, ha Demszky Gábor és a szocialisták hagytak valamit a kasszában"".";http://atv.hu/belfold/20100822_tarlos_embere_visszauzent_demszkynek_nem_tudjak_hagyott_e_valamit_a_kasszaban;POZ
128;33;2;Demszky Gábor;"Szűcs Somlyó Mária ezzel kapcsolatban azt mondta: Tarlós István Budapest-programja a rendre és a stabilitásra épül, de a fejlesztések is nagyon fontosak, ""különösen abban az esetben, ha Demszky Gábor és a szocialisták hagytak valamit a kasszában"".";http://atv.hu/belfold/20100822_tarlos_embere_visszauzent_demszkynek_nem_tudjak_hagyott_e_valamit_a_kasszaban;NEG
130;1;2;Igor Matovic;"Igor Matovic, a liberális Szabadság és Szolidaritás (SaS) képviselője azért kapott pofont, mert egy újságcikkben ""Ancának"" nevezte a képviselőnőt.";http://kecskemetitv.hu/hun/sa_tv/i_kulfold_4/i_megpofozott_egy_koalicios_kepviselot_az_sns_elso_a_56773/t_Megpofozott%20egy%20koalíciós%20képviselőt%20az%20SNS%20első%20alelnöke/index.html;NEG
131;1;2;Orbán Viktor;"Orbán Viktor kormányfő arról beszélt, hogy a teljes tisztelet azért is kijár Schmitt Pálnak, mert ő valójában minden magyar embert képvisel, ""ő az +első polgár+, aki megtestesít mindent, ami jó bennünk és azt is, ami esendő"".";http://www.belfoldihirek.com/belfold/schmitt-pal-a-magyar-embereket-kepviseli;SEM
132;14;2;Schmitt Pál;"Orbán Viktor kormányfő arról beszélt, hogy a teljes tisztelet azért is kijár Schmitt Pálnak, mert ő valójában minden magyar embert képvisel, ""ő az +első polgár+, aki megtestesít mindent, ami jó bennünk és azt is, ami esendő"".";http://www.belfoldihirek.com/belfold/schmitt-pal-a-magyar-embereket-kepviseli;POZ
133;4;2;Schmitt Pa;Valamint azt kívánta Schmitt Pálnak, hogy kellő méltósággal képviselje a magyarok erősségeit és esendőségét.;http://www.belfoldihirek.com/belfold/schmitt-pal-a-magyar-embereket-kepviseli;SEM
134;5;2;Schmitt Pál;A miniszterelnök kifejtette, Schmitt Pál egy fantasztikus karrier csúcsára ért, hiszen sportolóként kétszer is a világ tetejére vitte Magyarországot, politikusként pedig a legsikeresebbnek tekinthető nemzetközi színtéren: az Európai Parlamentnek ő volt az első és mindaddig egyetlen magyar alelnöke.;http://www.belfoldihirek.com/belfold/schmitt-pal-a-magyar-embereket-kepviseli;POZ
135;1;2;Gulyás Attila;Gulyás Attila, a Városi Tömegközlekedési Dolgozók Szakszervezeti Szövetség elnöke azt mondta: a fékrendszert nagyon egyszerű módosítással a magyar jogszabályoknak is megfelelővé lehet tenni.;http://kecskemetitv.hu/Rendi?1A—Â?Â1rsA©gi%20felhA­vA!s/s_!news/i_belfold_3/i_bkv_szakszervezet:_kisebb_modositasokkal_megfelelo_55987/t_BKV-szakszervezet%20kisebb%20módosításokkal%20megfelelő%20lehet%20az%20Alstom%20járműve/index.html;SEM
136;20;2;Frank Klein;Az épületek szeptemberre elkészülnek, 2011 májusára pedig a gyártósorokat is betelepítjük - kapta a Nol.hu a friss információkat Frank Kleintől, a kecskeméti Mercedes igazgatójától.;http://hiros.index.hu/regio/kecskemet/ev_vegere_hetszazan_lesznek_a_mercedes_gyaraban;SEM
139;21;2;Iveta Radicová;Máris jobb a szlovák-magyar viszony, és a vitatott kérdéseket a munkájukat felújító vegyes bizottságok fogják megoldani - jelentette ki Iveta Radicová szlovák miniszterelnök azt követően, hogy Orbán Viktor magyar kormányfővel tárgyalt Budapesten.;http://hvg.hu/vilag/20100720_maris_jobb_szlovak_magyar_viszony;SEM
141;22;2;Szijjártó Péter;A magyar és a szlovák kormányfő bízik abban, hogy a két ország kapcsolatában új fejezetet lehet nyitni - tudatta közleményében Szijjártó Péter miniszterelnöki szóvivő.;http://hvg.hu/vilag/20100720_maris_jobb_szlovak_magyar_viszony;SEM
142;30;2;Szijjártó Péter;Arról is döntöttek, hogy új területeket vonnak be a szlovák-magyar együttműködésbe, így az észak-déli irányú infrastrukturális fejlesztéseket, a határmenti együttműködést és a gazdaságpolitika dinamizálását - olvasható Szijjártó Péter közleményében, amely szerint a tárgyalópartnerek egyetértettek: a jó szlovák-magyar kapcsolatok erősítik a közép-európai együttműködést.;http://hvg.hu/vilag/20100720_maris_jobb_szlovak_magyar_viszony;SEM
143;20;2;Szijjártó Péter;Egyetértettek a kétoldalú gazdasági együttműködés fejlesztésének fontosságában, különös tekintettel a közlekedési infrastruktúra és az energiapolitika területén - közölte Szijjártó Péter.;http://hvg.hu/vilag/20100720_maris_jobb_szlovak_magyar_viszony;SEM
145;9;2;Szijjártó Péter;"Kérdésre válaszolva Bihari Mihály volt Ab-elnök jelölésének indokaként Szijjártó Péter azt mondta: az, hogy Orbán Viktor a baloldalhoz inkább köthető személyt kért fel egy fontos tisztségre, nem gesztus, hanem az új politika lényege; a Fidesznek sok baloldali szavazója van, ezért a kormányfő ezzel a javaslatával a választói akaratnak tesz eleget.";http://hetivalasz.hu/itthon/ab-jeloltek-az-mszp-szinhazrol-az-lmp-torvenytelensegrol-beszel-30754/;SEM
150;24;2;Harrach Péter;A Kereszténydemokrata Néppárt (KDNP) elfogadja Orbán Viktor javaslatát, hogy Stumpf Istvánt és Bihari Mihályt jelöljék az alkotmánybírói posztokra - közölte Harrach Péter kereszténydemokrata frakcióvezető az MTI-vel.;http://hetivalasz.hu/itthon/ab-jeloltek-az-mszp-szinhazrol-az-lmp-torvenytelensegrol-beszel-30754/;SEM
154;27;2;Harrach Péter;A KDNP elfogadja Stumpf István és Bihari Mihály jelölését, azzal a megjegyzéssel, ha ismét jelölésre kerül majd sor, Dienes-Oehm Egont támogatják - jelezte Harrach Péter.;http://hetivalasz.hu/itthon/ab-jeloltek-az-mszp-szinhazrol-az-lmp-torvenytelensegrol-beszel-30754/;SEM
157;18;2;Schiffer András;Bándi Gyulát, Lehoczkyné Kollonay Csillát és Tóth Mihályt szeretné alkotmánybírónak jelölni az LMP - mondta el Schiffer András, a párt frakcióvezetője az MTI-nek pénteken.;http://hetivalasz.hu/itthon/ab-jeloltek-az-mszp-szinhazrol-az-lmp-torvenytelensegrol-beszel-30754/;SEM
159;7;2;Mesterházy Attila;"Az MSZP 14 tagú új elnökségének Mesterházy Attilával együtt mindössze 4 olyan tagja van, aki az előző elnökségben is szerepet vállalt, de persze a régiek sem akarnak eltűnni, csupán ,,máshonnan segítenek"" - mondta el a volt pártelnök.";http://atv.hu/belfold/20100712_lendvai_ildko;SEM
160;36;1;Lendvai;Magyarországon alig több mint százezren tagjai valamilyen pártnak, ugyanakkor legalább nyolcmillióan érintettek a közéletben, amelybe 4 évig nincs módjuk beleszólni, ezért természetes, hogy minden párt keresi a közösségi lehetőségeket - mondta Lendvai annak kapcsán, hogy a szocialisták egy, a Fideszéhez hasonló polgári kört hoznának létre.;http://atv.hu/belfold/20100712_lendvai_ildko;SEM
162;26;2;Gérard;A Challenges francia gazdasági hetilap listája szerint ismét Bernard Arnault, az LVMH luxusipari csoport tulajdonosa Franciaország leggazdagabb embere, megelőzve az Auchan áruházláncot birtokló Gérard Mulliezt.;http://hvg.hu/vilag/20100709_bernard_arnault_europa_leggazdagabb_ember;SEM
164;1;2;Liliane;Liliane Bettencourt pedig Európa leggazdagabb asszonya.;http://hvg.hu/vilag/20100709_bernard_arnault_europa_leggazdagabb_ember;POZ
165;14;2;Furucz Imre;A helyi sportbarátok örömére hatvani triatlonisták nyakába is került az érmek közül: Furucz Imréné és Dobi Gyula dobogós helyezést ért el.;http://www.heol.hu/heves/sport/dobi-bozsik-es-furuczne-szemelyeben-hatvani-ermeseket-is-koszonthettek-315548;POZ
166;17;2;Dobi Gyula;A helyi sportbarátok örömére hatvani triatlonisták nyakába is került az érmek közül: Furucz Imréné és Dobi Gyula dobogós helyezést ért el.;http://www.heol.hu/heves/sport/dobi-bozsik-es-furuczne-szemelyeben-hatvani-ermeseket-is-koszonthettek-315548;POZ
167;19;2;Nótár Mary;A sportrendezvényt mindkét városban kulturális fesztivál kísérte, amelyen a helyi diákok, énekesek és sportegyesületek produkciói mellett Nótár Mary, a Fiesta, Tóth Vera, Dolly, Fenyő Miklós, valamint a Magna Cum Laude együttes élő koncertje szórakoztatta a közönséget.;http://www.heol.hu/heves/sport/dobi-bozsik-es-furuczne-szemelyeben-hatvani-ermeseket-is-koszonthettek-315548;SEM
169;30;2;Fenyő Miklós;A sportrendezvényt mindkét városban kulturális fesztivál kísérte, amelyen a helyi diákok, énekesek és sportegyesületek produkciói mellett Nótár Mary, a Fiesta, Tóth Vera, Dolly, Fenyő Miklós, valamint a Magna Cum Laude együttes élő koncertje szórakoztatta a közönséget.;http://www.heol.hu/heves/sport/dobi-bozsik-es-furuczne-szemelyeben-hatvani-ermeseket-is-koszonthettek-315548;SEM
170;16;1;Mátyás;Hát ez igaz, akkor ez a legjobb dolog lesz, ami történik az országgal Mátyás megkoronázása óta!;http://futurista.blog.hu/2010/07/07/nekem_a_balaton_a_riviera_emelkedo_atlaghomerseklet;POZ
172;1;1;Zentai;Zentai ártatlannak vallja magát, azt állítja, hogy a kérdéses időpontban nem volt Budapesten.;http://hvg.hu/vilag/20100702_zentai_kiadatas_helyt_adtak;SEM
175;2;2;Nagy Imre;Dr. Nagy Imre szerint a korábbi testületekbe szakmai szempontok szerint történt válogatás alapján kerültek be hozzáértő emberek, akik eredményes munkát végeztek.;http://www.heol.hu/heves/kozelet/dr-nagy-imre-szerint-fidesz-stilusra-vall-a-modszer-313326;SEM
176;1;2;Bugár Béla;Bugár Béla Híd-elnök szerint a párt a választóknak akar bizonyítani, nem a magyar politikának.;http://atv.hu/kulfold/20100623_bugar_a_valasztoinknak_akarunk_bizonyitani_nem_semjen_zsoltnak;SEM
178;1;2;Ravasz Ábel;Ravasz Ábel, a Publicus Slovensko elemzője Semjén nyilatkozata mögött egy politikai játszmát sejt, melynek célja, hogy ne a Híd oszthassa el a Magyarországról érkező anyagi támogatásokat.;http://atv.hu/kulfold/20100623_bugar_a_valasztoinknak_akarunk_bizonyitani_nem_semjen_zsoltnak;SEM
179;10;2;Kálmán Lajos;A hírt az MTI megkeresésére maga az érintett, Kálmán Lajos is megerősítette.;http://hetivalasz.hu/itthon/lemondott-a-jobbik-elnok-somogyban-30166/;SEM
181;5;2;Páva Zsoltot;A Fidesz közleménye szerint Páva Zsoltot a múlt héten a városi elnökség, pénteken pedig a pécsi csoport biztosította támogatásáról.;http://atv.hu/belfold/20100612_pecsi_fidesz_pavat_valasztottak_polgarmesterjeloltnek;POZ
182;1;2;Révész Mária;"Révész Mária, a párt pécsi csoportjának elnöke úgy vélte: ""az elmúlt tizenkét hónapban Pécs akkora utat tett meg a siker felé, mint korábban soha.";http://atv.hu/belfold/20100612_pecsi_fidesz_pavat_valasztottak_polgarmesterjeloltnek;SEM
184;4;2;Magyar Kornélia;"Az újság idézte Magyar Kornéliát, a budapesti Progresszív Intézet igazgatóját, aki szerint ""a kormány hatalmas politikai baklövést követett el"".";http://hvg.hu/gazdasag/20100608_magyar_allamcsod;SEM
186;2;2;Orbán Viktor;"Ez Orbán Viktor frakciója, ő jelölt a frakcióvezetésre, és a frakció abban érdekelt, hogy sikeres legyen a kormány.""";http://piroslapok.blog.hu/2010/06/05/meghogy_a_fideszben_nincs_demokracia;SEM
187;31;2;Kocsa Erika;Magyarországon ez az arány egy-két százalék, kivételes esetnek számít az ilyen elhelyezés - jegyezte meg a hét végi nemzetközi nevelőszülői konferencia egyik fontos tapasztalatát a Mátraháza-Sástón megrendezett családi napon Kocsa Erika, a megyei gyermekvédelmi intézmény vezetője.;http://www.heol.hu/heves/kozelet/nem-a-ver-hanem-a-szeretet-kot-ossze-308252;SEM
188;1;2;Nagy Róbert;Nagy Róbert cégvezető arról beszélt: sok partnerük csatlakozott a hívó szóhoz, korábban háztartási eszközöket adtak segítségükkel több családnak, s a mostani családi nap is sokak - köztük a MátraBob, a Mátra Kemping, a Kedvenc JM Kft., a Rozgonyi Zöldség-gyümölcs kereskedés - segítségével jött létre.;http://www.heol.hu/heves/kozelet/nem-a-ver-hanem-a-szeretet-kot-ossze-308252;SEM
189;1;2;Kocsa Erika;Kocsa Erika mindehhez hozzátette: Egerből szintén örülhettek támogatóknak, a Rádi Pékség, a Betérő vendéglő és Papp János cukrász egyaránt hozzájárult a több száz fős rendezvény sikeréhez.;http://www.heol.hu/heves/kozelet/nem-a-ver-hanem-a-szeretet-kot-ossze-308252;SEM
193;8;2;Simor András;Utólag könnyű okosnak lenni - reagált erre Simor András.;http://hiros.index.hu/gazdasag/hirek/simor_a_devizahitelezesrol_utolag_konnyu_okosnak_lenni;SEM
194;18;2;Szapáry György;Tréfálkozva hozzátette: a devizaadósság 70 százaléka egyébként akkor épült meg, amikor a szintén jelen lévő Szapáry György volt az MNB monetáris politikáért felelős alelnöke, így ha felelős, szeretné megosztani a felelősséget.;http://hiros.index.hu/gazdasag/hirek/simor_a_devizahitelezesrol_utolag_konnyu_okosnak_lenni;NEG
195;12;2;Orbán Viktor;Az EPP-elnök ezután tért ki arra, hogy a kérdést megvitatta Orbán Viktorral, és arra jutottak, hogy ezt az esetleges jószolgálati kezdeményezést csak a szlovák választási kampány után lehet megfontolás tárgyává tenni.;http://hvg.hu/vilag/20100519_europai_neppart_szlovak_magyar_egyeztetes;SEM
198;4;2;Vilhelm Szilárd;A pénzdíjas viadalon Vilhelm Szilárd lett a legeredményesebb versenyző, aki két fő versenyszámában - 400 és 800 méter búvárúszásban is - aranyérmet szerzett.;http://www.heol.hu/heves/sport/vilhelm-szilard-meguszta-az-eb-szintidot-303574;POZ
201;6;2;Mesterházy Attila;Gyurcsány Ferenc saját értékelésével kapcsolatban Mesterházy Attila azt mondta: helyes, hogy a volt kormányfő is készít értékelést, hiszen az elmúlt nyolc évből öt és fél évig ő volt a miniszterelnök.;http://hiros.index.hu/politika/es_a_tobbi/leepiti_es_atszervezi_apparatusat_az_mszp;SEM
202;1;2;Gerendás György;Gerendás György szerint türelmes játék szükséges.;http://www.heol.hu/heves/sport/gerendas-turelem-kell-301154;SEM
203;22;3;Csiba Katalin Gyöngyvér;A 16 indulóból 13-nak sikerült harmadik helyet elérnie, közülük a legmagasabb támogatottságot a VII. kerületben (9.evk.) induló Csiba Katalin Gyöngyvér érte el (17,5%), a legalacsonyabb pedig a XI. kerületben (16.evk.) versengő Diószegi Ernő nevéhez fűződik (9,44%).;http://torokgaborelemez.blog.hu/2010/04/13/136_lesz_e_mszp_lmp_egyuttmukodes;POZ
